"LocalizedException","LocalizedException","module","Magento_Cms",,
"RuntimeException","RuntimeException","module","Magento_Cms",,
"Exception","Exceptia","module","Magento_Cms",,
"Could not create directory.","Nu se poate crea un director.","module","Magento_Cms",,
"All Store Views","Toate vederile magazin","module","Magento_Cms",,
"Edit","Editare","module","Magento_Cms",,
"Delete","Ştergere","module","Magento_Cms",,
"Delete ${ $.$data.title }","Ştergeţi ${ $.$date.titlul }","module","Magento_Cms",,
"Are you sure you wan't to delete a ${ $.$data.title } record?","Sunteţi sigur că wa-pentru a şterge un ${ $.$date.titlul } Record?","module","Magento_Cms",,
"Details","Detalii","module","Magento_Cms",,
"Delete ""${ $.$data.title }""","Ştergeţi ""${ $.$date.titlul }""","module","Magento_Cms",,
"Are you sure you wan't to delete a ""${ $.$data.title }"" record?","Sunteţi sigur că wa-pentru a şterge un ""${ $.$date.titlul }"" Record?","module","Magento_Cms",,
"px.","Px.","module","Magento_Cms",,
"No files found","Nr. fişierele găsite","module","Magento_Cms",,
"Browse Files...","Parcurgeţi fişierele...","module","Magento_Cms",,
"Collapse All","Colapsul tuturor","module","Magento_Cms",,
"Expand All","Extindere toate","module","Magento_Cms",,
"We could not detect a size.","Nu am putut detecta o dimensiune.","module","Magento_Cms",,
"CMS Home Page","CMS Pagina de întâmpinare","module","Magento_Cms",,
"CMS No Route Page","CMS Nu Pagina de rută","module","Magento_Cms",,
"CMS No Cookies Page","CMS Cookies Pagina","module","Magento_Cms",,
"Show Breadcrumbs for CMS Pages","Pesmet de show pentru CMS pagini","module","Magento_Cms",,
"Browser Capabilities Detection","Detectare de capacităţi de browser","module","Magento_Cms",,
"Redirect to CMS-page if Cookies are Disabled","Redirecţionare la pagina de CMS dacă Cookies sunt dezactivate","module","Magento_Cms",,
"Show Notice if JavaScript is Disabled","Afişare anunţ dacă JavaScript este dezactivat","module","Magento_Cms",,
"Show Notice if Local Storage is Disabled","Afişare anunţ dacă Stocarea locală este dezactivată","module","Magento_Cms",,
"Content Management","Gestionarea conţinutului","module","Magento_Cms",,
"WYSIWYG Options","Opţiuni de tip WYSIWYG","module","Magento_Cms",,
"Enable WYSIWYG Editor","Permite WYSIWYG Editor","module","Magento_Cms",,
"CMS Page Link","Pagina CMS Link","module","Magento_Cms",,
"Link to a CMS Page","Link către pagina de un CMS","module","Magento_Cms",,
"CMS Page","Pagina CMS","module","Magento_Cms",,
"Select Page...","Selectaţi pagina...","module","Magento_Cms",,
"Anchor Custom Text","Anchor Text personalizat","module","Magento_Cms",,
"If empty, the Page Title will be used","Dacă gol, Titlul paginii vor fi utilizate","module","Magento_Cms",,
"Anchor Custom Title","Anchor Titlul personalizat","module","Magento_Cms",,
"Template","Şablon","module","Magento_Cms",,
"CMS Page Link Block Template","Pagina Link cilindrilor Şablonul CMS","module","Magento_Cms",,
"CMS Page Link Inline Template","Pagina CMS Link-uri inline Template","module","Magento_Cms",,
"CMS Static Block","CMS Blocul statică","module","Magento_Cms",,
"Contents of a Static Block","Conţinutul unui bloc de statică","module","Magento_Cms",,
"Block","Cilindrilor","module","Magento_Cms",,
"Select Block...","Selectaţi Blocare...","module","Magento_Cms",,
"CMS Static Block Default Template","CMS Blocul Static şablon implicit","module","Magento_Cms",,
"Delete items","Ştergeţi elementele","module","Magento_Cms",,
"Are you sure you wan't to delete selected items?","Sunteţi sigur că wa pentru a şterge elementele selectate nu?","module","Magento_Cms",,
"Disable","Dezactivare","module","Magento_Cms",,
"Enable","Activare","module","Magento_Cms",,
"Custom design from","Design personalizat de la","module","Magento_Cms",,
"Custom design to","Design personalizat pentru a","module","Magento_Cms",,
"Default Config","Configuraţie implicită","module","Magento_Config",,
"Save Config","Salvaţi fişierul config","module","Magento_Config",,
"[GLOBAL]","[global]","module","Magento_Config",,
"[WEBSITE]","[Website]","module","Magento_Config",,
"[STORE VIEW]","[STORE VIEW]","module","Magento_Config",,
"Use Default","Utilizare implicit","module","Magento_Config",,
"Use Website","Utilizaţi site Web","module","Magento_Config",,
"Add","Adăugaţi","module","Magento_Config",,
"Delete File","Ştergeţi fişierul","module","Magento_Config",,
"Search String","Şirul de căutare","module","Magento_Config",,
"Design Theme","Temă de design","module","Magento_Config",,
"Add \Exception","Adăugaţi \ exceptia","module","Magento_Config",,
"-- No Theme --","-- Nu Theme --","module","Magento_Config",,
"Enable","Activare","module","Magento_Config",,
"Disable","Dezactivare","module","Magento_Config",,
"Configuration","Configuraţie","module","Magento_Config",,
"System","Sistem","module","Magento_Config",,
"You saved the configuration.","Aţi salvat configuraţia.","module","Magento_Config",,
"Something went wrong while saving this configuration:","Ceva greşit în timp ce Salvarea această configuraţie:","module","Magento_Config",,
"Page not found.","Pagina nu a fost găsită.","module","Magento_Config",,
"Please specify the admin custom URL.","Vă rugăm să specificaţi admin custom URL.","module","Magento_Config",,
"Invalid %1. %2","Invalid %1. %2","module","Magento_Config",,
"Value must be a URL or one of placeholders: %1","Valoarea trebuie să fie un URL sau unul dintre caractere de înlocuire: %1","module","Magento_Config",,
"Specify a URL or path that starts with placeholder(s): %1, and ends with ""/"".","Specificaţi o adresă URL sau cale de care începe cu caracter(s): %1, şi se termină cu ""/"".","module","Magento_Config",,
"%1 An empty value is allowed as well.","%1 Este permisă o valoare gol precum.","module","Magento_Config",,
"Specify a fully qualified URL.","Specificaţi un URL.","module","Magento_Config",,
"Selected allowed currency ""%1"" is not available in installed currencies.","Monedă permisă selectat ""%1"" nu este disponibilă în monedele instalate.","module","Magento_Config",,
"Default display currency ""%1"" is not available in allowed currencies.","Afişajul implicit monedă ""%1"" nu este disponibilă în voie monede.","module","Magento_Config",,
"Sorry, we haven't installed the base currency you selected.","Ne pare rău, nu am instalat moneda de baza ai selectat.","module","Magento_Config",,
"We can't save the Cron expression.","Nu ne putem salva expresia Cron.","module","Magento_Config",,
"Sorry, we haven't installed the default display currency you selected.","Ne pare rău, nu am instalat afişajul implicit monedă selectată de dvs.","module","Magento_Config",,
"Sorry, the default display currency you selected is not available in allowed currencies.","Ne pare rău, afişajul implicit monedă selectat nu este disponibil în voie monede.","module","Magento_Config",,
"Please correct the email address: ""%1"".","Vă rugăm să corectaţi adresa de e-mail: ""%1"".","module","Magento_Config",,
"The sender name ""%1"" is not valid. Please use only visible characters and spaces.","Numele expeditorului ""%1"" nu este valid. Vă rugăm să utilizaţi numai caractere vizibile şi spaţii.","module","Magento_Config",,
"Maximum sender name length is 255. Please correct your settings.","Lungimea maximă este de 255 numele expeditorului. Vă rugăm să corectaţi setările.","module","Magento_Config",,
"The file you're uploading exceeds the server size limit of %1 kilobytes.","Fişierul esti încărcarea depăşeşte limita de dimensiune de server %1 kilobytes.","module","Magento_Config",,
"The base directory to upload file is not specified.","Directorul de bază pentru a încărca fişierul nu este specificat.","module","Magento_Config",,
"'The specified image adapter cannot be used because of: ' .","""Adaptor de imagine specificată nu poate fi utilizată din cauza: ' .","module","Magento_Config",,
"Default scope","Default domeniul de aplicare","module","Magento_Config",,
"Base currency","Monedă de bază","module","Magento_Config",,
"Display default currency","Moneda implicită de afişare","module","Magento_Config",,
"website(%1) scope","Website (%1) domeniul de aplicare","module","Magento_Config",,
"store(%1) scope","Depozitaţi (%1) domeniul de aplicare","module","Magento_Config",,
"Currency ""%1"" is used as %2 in %3.","Moneda ""%1"" este utilizat ca %2 la %3.","module","Magento_Config",,
"Please correct the timezone.","Vă rugăm să corectaţi Č™i.","module","Magento_Config",,
"The file ""' . . '"" does not exist","Fişierul """" . . """" nu există","module","Magento_Config",,
"Always (during development)","(întotdeauna în timpul dezvoltării)","module","Magento_Config",,
"Only Once (version upgrade)","Numai o dată (Versiunea upgrade)","module","Magento_Config",,
"Never (production)","Niciodată nu (producţie)","module","Magento_Config",,
"Bcc","Bcc","module","Magento_Config",,
"Separate Email","E-Mail separate","module","Magento_Config",,
"%1 (Default)","%1 (implicit)","module","Magento_Config",,
"title","Titlul","module","Magento_Config",,
"No","Nr.","module","Magento_Config",,
"Optional","Opţional","module","Magento_Config",,
"Required","Necesare","module","Magento_Config",,
"Website","Site Web","module","Magento_Config",,
"Store","Stocaţi","module","Magento_Config",,
"Store View","Depozitaţi View","module","Magento_Config",,
"HTTP (unsecure)","(HTTP nesigura)","module","Magento_Config",,
"HTTPS (SSL)","HTTPS (SSL)","module","Magento_Config",,
"Yes (302 Found)","Da (302 găsit)","module","Magento_Config",,
"Yes (301 Moved Permanently)","Da (301 Mutat definitiv)","module","Magento_Config",,
"Yes","Da","module","Magento_Config",,
"Specified","Specificate","module","Magento_Config",,
"Config form fieldset clone model required to be able to clone fields","Forma fieldset config clona model necesar pentru a putea clona domenii","module","Magento_Config",,
"Invalid XML in file %1:
%2","În fişierul XML nevalid %1:
%2","module","Magento_Config",,
0,0,"module","Magento_Config",,
"some_label","Unele_Label","module","Magento_Config",,
"some_comment","Unele_comentariu","module","Magento_Config",,
"some prefix","Unele prefix","module","Magento_Config",,
"element label","Eticheta elementului","module","Magento_Config",,
"element hint","Element sugestie","module","Magento_Config",,
"element comment","Element comentariu","module","Magento_Config",,
"element tooltip","Element indicaţii pentru instrumente","module","Magento_Config",,
"test","Testul","module","Magento_Config",,
"test2","Test2","module","Magento_Config",,
"Add after","Adăugaţi după","module","Magento_Config",,
"Delete","Ştergere","module","Magento_Config",,
"Current Configuration Scope:","Configuraţia curentă de aplicare:","module","Magento_Config",,
"Stores","Stochează","module","Magento_Config",,
"Group Label","Eticheta de grup","module","Magento_Config",,
"Some Label","Unele etichetă","module","Magento_Config",,
"Tab Label","Eticheta tab","module","Magento_Config",,
"Field 2","Câmp 2","module","Magento_Config",,
"Field 3","Câmp 3","module","Magento_Config",,
"Field 3.1","Câmpul 3.1","module","Magento_Config",,
"Field 3.1.1","3.1.1 de câmp","module","Magento_Config",,
"Field 4","Câmp 4","module","Magento_Config",,
"Add configurable attributes to the current Attribute Set (""%1"")","Adăugaţi caracteristici configurabile la atributul curent setată (""%1"")","module","Magento_ConfigurableProduct",,
"Add configurable attributes to the new Attribute Set based on current","Adăugaţi caracteristici configurabile pentru noul set de atribut pe baza","module","Magento_ConfigurableProduct",,
"New attribute set name","Atributul de noi nume de setare","module","Magento_ConfigurableProduct",,
"Add configurable attributes to the existing Attribute Set","Adăugaţi caracteristici configurabile la atributul existente stabilite","module","Magento_ConfigurableProduct",,
"Choose existing Attribute Set","Alegeţi setul de atribut existente","module","Magento_ConfigurableProduct",,
"Configurations","Configuraţii","module","Magento_ConfigurableProduct",,
"Attribute Values","Valorile de atribut","module","Magento_ConfigurableProduct",,
"Bulk Images &amp; Price","Vrac Imagini &amp; pretul","module","Magento_ConfigurableProduct",,
